image,category
0000.jpg,automobile
0001.jpg,automobile
0002.jpg,automobile
0003.jpg,automobile
0004.jpg,automobile
0006.jpg,automobile
0007.jpg,automobile
0009.jpg,automobile
0010.jpg,automobile
0011.jpg,automobile
0012.jpg,automobile
0013.jpg,automobile
0014.jpg,automobile
0016.jpg,automobile
0017.jpg,automobile
0020.jpg,automobile
0021.jpg,automobile
0022.jpg,automobile
0023.jpg,automobile
0024.jpg,automobile
0025.jpg,automobile
0026.jpg,automobile
0027.jpg,automobile
0028.jpg,automobile
0029.jpg,automobile
0030.jpg,automobile
0031.jpg,automobile
0032.jpg,automobile
0033.jpg,automobile
0034.jpg,automobile
0035.jpg,automobile
0036.jpg,automobile
0037.jpg,automobile
0038.jpg,automobile
0039.jpg,automobile
0040.jpg,automobile
0041.jpg,automobile
0042.jpg,automobile
0043.jpg,automobile
0044.jpg,automobile
0045.jpg,automobile
0046.jpg,automobile
0047.jpg,automobile
0048.jpg,automobile
0049.jpg,automobile
0050.jpg,automobile
0051.jpg,automobile
0052.jpg,automobile
0053.jpg,automobile
0054.jpg,automobile
0055.jpg,automobile
0056.jpg,automobile
0057.jpg,automobile
0058.jpg,automobile
0059.jpg,automobile
0060.jpg,automobile
0061.jpg,automobile
0062.jpg,automobile
0063.jpg,automobile
0067.jpg,automobile
0068.jpg,automobile
0069.jpg,automobile
0070.jpg,automobile
0072.jpg,automobile
0073.jpg,automobile
0074.jpg,automobile
0075.jpg,automobile
0077.jpg,automobile
0078.jpg,automobile
0082.jpg,automobile
0083.jpg,automobile
0084.jpg,automobile
0085.jpg,automobile
0086.jpg,automobile
0089.jpg,automobile
0090.jpg,automobile
0091.jpg,automobile
0092.jpg,automobile
0093.jpg,automobile
0095.jpg,automobile
0096.jpg,automobile
0097.jpg,automobile
0098.jpg,automobile
0099.jpg,automobile
0100.jpg,automobile
0101.jpg,automobile
0103.jpg,automobile
0104.jpg,automobile
0106.jpg,automobile
0108.jpg,automobile
0109.jpg,automobile
0112.jpg,automobile
0113.jpg,automobile
0115.jpg,automobile
0116.jpg,automobile
0117.jpg,automobile
0118.jpg,automobile
0119.jpg,automobile
0120.jpg,automobile
0121.jpg,automobile
0122.jpg,automobile
0123.jpg,automobile
0124.jpg,automobile
0125.jpg,automobile
0126.jpg,automobile
0127.jpg,automobile
0128.jpg,automobile
0129.jpg,automobile
0130.jpg,automobile
0131.jpg,automobile
0133.jpg,automobile
0135.jpg,automobile
0137.jpg,automobile
0138.jpg,automobile
0140.jpg,automobile
0141.jpg,automobile
0143.jpg,automobile
0144.jpg,automobile
0145.jpg,automobile
0146.jpg,automobile
0147.jpg,automobile
