image,category
beagle_105.jpg,beagle
beagle_108.jpg,beagle
beagle_110.jpg,beagle
beagle_124.jpg,beagle
beagle_134.jpg,beagle
beagle_139.jpg,beagle
beagle_143.jpg,beagle
beagle_149.jpg,beagle
beagle_152.jpg,beagle
beagle_153.jpg,beagle
beagle_22.jpg,beagle
beagle_24.jpg,beagle
beagle_26.jpg,beagle
beagle_29.jpg,beagle
beagle_37.jpg,beagle
beagle_38.jpg,beagle
beagle_42.jpg,beagle
beagle_48.jpg,beagle
beagle_53.jpg,beagle
beagle_57.jpg,beagle
beagle_63.jpg,beagle
beagle_65.jpg,beagle
beagle_8.jpg,beagle
beagle_82.jpg,beagle
beagle_9.jpg,beagle
beagle_92.jpg,beagle
