image,category
Bombay_1.jpg,Bombay
Bombay_104.jpg,Bombay
Bombay_106.jpg,Bombay
Bombay_115.jpg,Bombay
Bombay_116.jpg,Bombay
Bombay_120.jpg,Bombay
Bombay_121.jpg,Bombay
Bombay_125.jpg,Bombay
Bombay_126.jpg,Bombay
Bombay_13.jpg,Bombay
Bombay_130.jpg,Bombay
Bombay_133.jpg,Bombay
Bombay_136.jpg,Bombay
Bombay_139.jpg,Bombay
Bombay_154.jpg,Bombay
Bombay_155.jpg,Bombay
Bombay_20.jpg,Bombay
Bombay_25.jpg,Bombay
Bombay_26.jpg,Bombay
Bombay_29.jpg,Bombay
Bombay_48.jpg,Bombay
Bombay_60.jpg,Bombay
Bombay_61.jpg,Bombay
Bombay_68.jpg,Bombay
Bombay_78.jpg,Bombay
Bombay_80.jpg,Bombay
Bombay_85.jpg,Bombay
Bombay_87.jpg,Bombay
Bombay_89.jpg,Bombay
Bombay_9.jpg,Bombay
Bombay_99.jpg,Bombay
